Date,Cobalt,Molybdenum Oxide,Zinc,tin,Nickel
2018-06-01,41.1730201754386,11.784119667590032,1.3984902807017547,9.439471652816254,6.662546788710908
2018-06-02,41.192685964912286,11.784912465373965,1.3995000701754388,9.427638411819023,6.677915575896263
2018-06-03,41.21235175438597,11.7857052631579,1.400509859649123,9.415805170821795,6.6932843630816174
2018-06-04,41.232017543859655,11.786498060941831,1.4015196491228072,9.403971929824564,6.708653150266972
2018-06-05,41.04372807017545,11.787290858725765,1.4025294385964915,9.411224561403511,6.724021937452327
2018-06-06,40.85543859649123,11.788083656509698,1.4035392280701757,9.41847719298246,6.739390724637682
2018-06-07,40.66714912280702,11.788876454293632,1.40454901754386,9.425729824561406,6.754759511823036
2018-06-08,40.47885964912281,11.789669252077566,1.4055588070175442,9.432982456140353,6.770128299008391
2018-06-09,40.2905701754386,11.7904620498615,1.4065685964912285,9.440235087719302,6.785497086193746
2018-06-10,40.10228070175439,11.791254847645433,1.4075783859649125,9.447487719298248,6.8008658733791005
2018-06-11,39.913991228070174,11.792047645429367,1.4085881754385967,9.454740350877197,6.816234660564454
2018-06-12,39.725701754385966,11.7928404432133,1.409597964912281,9.461992982456144,6.831603447749809
2018-06-13,39.53741228070176,11.793633240997233,1.4106077543859652,9.46924561403509,6.846972234935164
2018-06-14,39.349122807017544,11.794426038781166,1.4116175438596494,9.476498245614039,6.8623410221205186
2018-06-15,39.049254385964915,11.7952188365651,1.4177543859649127,9.483750877192985,6.877709809305873
2018-06-16,38.74938596491228,11.796011634349034,1.4238912280701757,9.491003508771932,6.893078596491228
2018-06-17,38.44951754385965,11.796804432132967,1.4300280701754389,9.49825614035088,6.893403488132095
2018-06-18,38.14964912280702,11.797597229916901,1.436164912280702,9.505508771929827,6.893728379772962
2018-06-19,37.84978070175438,11.798390027700835,1.442301754385965,9.512761403508776,6.894053271413829
2018-06-20,37.549912280701754,11.799182825484769,1.4484385964912283,9.520014035087723,6.894378163054696
2018-06-21,37.42438596491228,11.799975623268702,1.441743859649123,9.52726666666667,6.8947030546955625
2018-06-22,37.29885964912281,11.800768421052634,1.435049122807018,9.534519298245618,6.8950279463364295
2018-06-23,37.17333333333334,11.801561218836568,1.4283543859649126,9.541771929824565,6.895352837977296
2018-06-24,37.04780701754387,11.802354016620502,1.4216596491228073,9.514937192982458,6.895677729618163
2018-06-25,36.92228070175439,11.803146814404435,1.4149649122807022,9.488102456140354,6.896002621259031
2018-06-26,36.79675438596492,11.803939612188369,1.408270175438597,9.461267719298249,6.896327512899898
2018-06-27,36.671228070175445,11.804732409972303,1.4015754385964916,9.434432982456142,6.896652404540765
2018-06-28,36.54570175438597,11.805525207756236,1.3948807017543863,9.407598245614036,6.896977296181632
2018-06-29,36.4201754385965,11.80631800554017,1.3881859649122812,9.380763508771931,6.897302187822499
2018-06-30,36.28941885964913,11.807110803324104,1.3814912280701759,9.353928771929827,6.897627079463366
